id,name,contactType,favoriteEmail,description,emails,favoriteUrl,urls,favoritePhone,phones,favoriteAddress,addresses,groups,createdAt,createdBy,fundingRaised,lastFundingDate,foundationDate,industry,employeeRange,addedToGroupAt,addedToGroupBy,Accelerator Duration (in weeks),Founders,LinkedIn,Number of Exits,Number of Investments,Number of Portfolio Organizations,Stage,Twitter
51e9a85a-ee4a-4e1d-b7da-033d1b57567f,Aetna Ventures,company,,"Aetna Ventures, LLC operates as an investment arm of Aetna Life Insurance Company.",,,,,,"Hartford, Connecticut, United States","Hartford, Connecticut, United States",Corporate Venture Arms,2026-02-15T20:18:12.899Z,Mirza Asceric,,,,,,2026-02-15T20:18:13.293Z,Mirza Asceric,,Eliphalet Adams Bulkeley,,3,4,3,,
bbd2bc78-0296-4ca3-a820-168d9b7b8006,AEVIS VICTORIA SA,company,,"Aevis Victoria invests in services to people, healthcare, hospitality, life sciences and lifestyle. ",,http://www.aevis.com,http://www.aevis.com,,,"Fribourg, Fribourg, Switzerland","Fribourg, Fribourg, Switzerland",Corporate Venture Arms,2026-02-15T20:18:22.663Z,Mirza Asceric,,,,,,2026-02-15T20:18:22.963Z,Mirza Asceric,,,https://www.linkedin.com/company/aevis-holding-sa/,,3,3,,
0171dd43-3123-4bb0-8620-426c3a55c078,Aflac Global Ventures,company,,"Aflac Ventures invests in startup companies in cancer, health tech, and insurtech business areas.",,http://www.aflacventures.com,http://www.aflacventures.com,,,"Columbus, Georgia, United States","Columbus, Georgia, United States",Corporate Venture Arms,2026-02-15T20:18:10.882Z,Mirza Asceric,,,,,,2026-02-15T20:18:11.279Z,Mirza Asceric,,,,11,43,38,,
4561d256-8fd1-4035-9eb0-e4666e16d7dc,Afri Mobility,company,contact@afrimobility.com,Afri Mobility is the venture capital arm of AKWA Group.,contact@afrimobility.com,https://afrimobility.com,https://afrimobility.com,,,,,Corporate Venture Arms,2026-02-15T20:18:12.899Z,Mirza Asceric,,,,,,2026-02-15T20:18:13.293Z,Mirza Asceric,,,https://www.linkedin.com/company/afrimobility,1,15,12,Early Stage Venture,
1c52f941-2b36-43e1-9772-0592421dc071,Afroreef International,company,info@afroreefinternational.com,"Afroreef International is a Pan-African diversified investment company, focusing on strategic proprietary investments.",info@afroreefinternational.com,https://afroreefinternational.com,https://afroreefinternational.com,,,,,Corporate Venture Arms,2026-02-15T20:18:26.219Z,Mirza Asceric,,,,,,2026-02-15T20:18:26.534Z,Mirza Asceric,,Simon Magama,,,1,1,"Seed,Venture",
951b8726-45bc-4aa4-88e1-bc208f55cc69,Agder Energi Venture,company,vidar.kristoffer.strat@ae.no,"Agder Energi Venture is the venture capital arm of Agder Energi AS specializing in seed, early, mid and late venture investments.",vidar.kristoffer.strat@ae.no,https://www.ae.no/var-virksomhet/fornyelse/venture/,https://www.ae.no/var-virksomhet/fornyelse/venture/,,,"Kristiansand, Vest-Agder, Norway","Kristiansand, Vest-Agder, Norway",Corporate Venture Arms,2026-02-15T20:18:21.530Z,Mirza Asceric,,,,,,2026-02-15T20:18:21.861Z,Mirza Asceric,,Tor Oystein Repstad,https://www.linkedin.com/company/agder-energi-as/,2,6,3,,
305344fa-1eae-4abb-8128-7a5a35304ef0,Agilent Ventures,company,,"Put simply, Agilent Ventures invests in private early-stage high-technology companies. The organization focuses on investments in life",,https://www.investor.agilent.com,https://www.investor.agilent.com,,,"Palo Alto, California, United States","Palo Alto, California, United States",Corporate Venture Arms,2026-02-15T20:18:23.951Z,Mirza Asceric,,,,,,2026-02-15T20:18:24.280Z,Mirza Asceric,,,,2,10,8,,
d6370480-a14a-4fb5-8ffc-0b4d7d23a079,Agility Ventures,company,serviceexcellence@agility.com,"Agility Ventures offers start-ups access to a global network of resources, and the know-how to incubate, invest and scale the best ideas.",serviceexcellence@agility.com,https://www.agility.com/en/agility-ventures/,https://www.agility.com/en/agility-ventures/,,,"Singapore, Central Region, Singapore","Singapore, Central Region, Singapore",Corporate Venture Arms,2026-02-15T20:18:16.904Z,Mirza Asceric,,,,,,2026-02-15T20:18:17.266Z,Mirza Asceric,,,https://www.linkedin.com/company/agility,,9,6,,
7c9c4968-63f9-44a7-9ec5-e81603c79ee7,AGNC Ventures,company,,AGNC Ventures is an investment Firm.,,https://www.linkedin.com/company/agnc-investment-corp/,https://www.linkedin.com/company/agnc-investment-corp/,,,"Bethesda, Maryland, United States","Bethesda, Maryland, United States",Corporate Venture Arms,2026-02-15T20:18:26.219Z,Mirza Asceric,,,,,,2026-02-15T20:18:26.534Z,Mirza Asceric,,,,2,5,4,,
3f941b09-3acc-4461-bba1-b66bc169e396,Agrocorp Ventures,company,,Agrocorp Ventures is the venture capital arm of agribusiness and commodities handler Agrocorp.,,https://agrocorp.com.sg/agrocorp-ventures/,https://agrocorp.com.sg/agrocorp-ventures/,,,"Singapore, Central Region, Singapore","Singapore, Central Region, Singapore",Corporate Venture Arms,2026-02-15T20:18:12.899Z,Mirza Asceric,,,,,,2026-02-15T20:18:13.293Z,Mirza Asceric,,,,,1,1,Early Stage Venture,
c02eaa86-fb8a-49cc-95a9-c41459cc9888,Agro Innovation Lab Gmbh,company,office@agroinnolab.com,"The Agro Innovation Lab is a joint innovation platform of BayWa & RWA, two of the most important players in the global agricultural sector. ",office@agroinnolab.com,https://www.agroinnovationlab.com,https://www.agroinnovationlab.com,,,"Vienna, Wien, Austria","Vienna, Wien, Austria",Corporate Venture Arms,2026-02-15T20:18:19.233Z,Mirza Asceric,,,,,,2026-02-15T20:18:19.586Z,Mirza Asceric,,,https://www.linkedin.com/company/agroinnovationlab,,2,1,"Late Stage Venture,Early Stage Venture,Seed",
68d3b0e3-35b2-49bc-afe0-eff095a43dd8,AG Ventures,company,,AG Ventures is an investment arm of AG Artists.,,,,,,"Brooklyn, New York, United States","Brooklyn, New York, United States",Corporate Venture Arms,2026-02-15T20:18:10.882Z,Mirza Asceric,,,,,,2026-02-15T20:18:11.279Z,Mirza Asceric,,,,,2,2,Early Stage Venture,
1ad4c467-5af9-4912-94b4-05832d15eb75,AH Ventures,company,info@ahventures.com,AH Ventures is a venture capital arm that financially supports early to mid stage companies.,info@ahventures.com,http://www.ahventures.com,http://www.ahventures.com,,,"Boston, Massachusetts, United States","Boston, Massachusetts, United States",Corporate Venture Arms,2026-02-15T20:18:14.185Z,Mirza Asceric,,,,,,2026-02-15T20:18:14.556Z,Mirza Asceric,,,,,2,1,Early Stage Venture,
7ceeded9-130c-4209-813e-2548a21c456a,AI and Robotics Ventures,company,contact@arv.co.th,AI and Robotics Ventures aims to innovate and develop new technologies and creates AI and Robotics solutions.,contact@arv.co.th,https://arv.co.th/,https://arv.co.th/,,,"Bangkok, Krung Thep, Thailand","Bangkok, Krung Thep, Thailand",Corporate Venture Arms,2026-02-15T20:18:12.899Z,Mirza Asceric,,,,,,2026-02-15T20:18:13.293Z,Mirza Asceric,,,https://www.linkedin.com/company/ai-and-robotics-ventures,,2,2,,
572638ab-5382-4015-8698-f3434c49807e,AIP Private Markets,company,,An investment team within Morgan Stanley Investment Management.,,https://www.morganstanley.com/im/en-us/individual-investor/about-us/investment-teams/private-credit-and-equity/aip-private-markets-team.html,https://www.morganstanley.com/im/en-us/individual-investor/about-us/investment-teams/private-credit-and-equity/aip-private-markets-team.html,,,,,Corporate Venture Arms,2026-02-15T20:18:22.663Z,Mirza Asceric,,,,,,2026-02-15T20:18:22.963Z,Mirza Asceric,,,https://www.linkedin.com/company/morgan-stanley,1,1,1,,
038fe493-ea21-4dce-ad89-45e8b3c89f8b,Airbus,company,airbusgroup.web@airbus.com,Airbus is a manufacturer of aircraft products.,airbusgroup.web@airbus.com,http://www.airbus.com,http://www.airbus.com,,,"Leiden, Zuid-Holland, The Netherlands","Leiden, Zuid-Holland, The Netherlands",Corporate Venture Arms,2026-02-15T20:18:22.663Z,Mirza Asceric,,,,,,2026-02-15T20:18:22.963Z,Mirza Asceric,,"Bernard Lathiere, Felix Kracht, Franz Josef Strauss, Henri Ziegler, Roger Beteille",https://www.linkedin.com/showcase/airbus,3,6,6,"Late Stage Venture,Early Stage Venture,Seed",https://twitter.com/Airbus
6feb3d3b-9c3d-4976-a5f3-0d3adeda603f,Airbus Ventures,company,,Airbus Ventures empowers entrepreneurs to shift the future of aerospace.,,https://airbusventures.vc/,https://airbusventures.vc/,,,"Blagnac, Midi-Pyrenees, France","Blagnac, Midi-Pyrenees, France","All VCs ,All VCs ,All VCs ,Corporate Venture Arms",2026-02-15T19:34:40.216Z,Mirza Asceric,,,,,,2026-02-15T20:18:19.887Z,Mirza Asceric,,Thomas D'Halluin,https://www.linkedin.com/company/airbus-ventures,8,80,52,"Early Stage Venture,Seed",https://www.twitter.com/airbusventures
75157280-5318-49bd-92c3-9ddb6a10e034,Air Liquide Ventures,company,,Corporate venture capital fund of Air Liquide Groupe,,https://www.airliquide.com/group/aliad,https://www.airliquide.com/group/aliad,,,"Paris, Ile-de-France, France","Paris, Ile-de-France, France",Corporate Venture Arms,2026-02-15T20:18:21.530Z,Mirza Asceric,,,,,,2026-02-15T20:18:21.861Z,Mirza Asceric,,,,2,8,8,Early Stage Venture,
110f60ac-b88d-499e-8b73-eebbeb8d15c4,AIRMESH,company,corp.sg@airmesh.group,Enabling Connected Life,corp.sg@airmesh.group,http://www.airmesh.com,http://www.airmesh.com,,,"Singapore, Central Region, Singapore","Singapore, Central Region, Singapore",Corporate Venture Arms,2026-02-15T20:18:19.233Z,Mirza Asceric,,,,,,2026-02-15T20:18:19.586Z,Mirza Asceric,,Vikram Gupta,https://www.linkedin.com/company/airmesh,,2,2,"Early Stage Venture,Secondary Market,Seed",http://twitter.com/airmesh
5da9d9fd-f428-49c6-80e7-ccf05163766b,Airstream Ventures,company,,Airstream Ventures is a corporate venturing and investment company focused on technology-driven businesses.,,https://airstreamcapital.co.uk,https://airstreamcapital.co.uk,,,"Radlett, Hertford, United Kingdom","Radlett, Hertford, United Kingdom",Corporate Venture Arms,2026-02-15T20:18:26.219Z,Mirza Asceric,,,,,,2026-02-15T20:18:26.534Z,Mirza Asceric,,,https://www.linkedin.com/company/airstream-capital/about/,,1,1,Early Stage Venture,
87a9a785-cd82-4b0a-9bd8-15399d035364,Ai You,company,ay@ayfoundation.org,Ai You implements various programs across China and promotes the development of the charity cause globally.,ay@ayfoundation.org,http://www.ayfoundation.org/,http://www.ayfoundation.org/,,,,,Corporate Venture Arms,2026-02-15T20:18:26.219Z,Mirza Asceric,,,,,,2026-02-15T20:18:26.534Z,Mirza Asceric,,,https://www.linkedin.com/company/ai-you-foundation,,1,1,,
caca07f7-001e-4ffa-8522-d44c7f3fbd85,AKT Health,company,info@akthealth.com,AKT Health is a Healthcare & Life Science Strategy Consulting firm,info@akthealth.com,https://akthealth.com/,https://akthealth.com/,,,"Hyderabad, Andhra Pradesh, India","Hyderabad, Andhra Pradesh, India",Corporate Venture Arms,2026-02-15T20:18:28.544Z,Mirza Asceric,,,,,,2026-02-15T20:18:28.830Z,Mirza Asceric,,Aditya Tallapragada,https://www.linkedin.com/company/akt-health/,,1,1,,
b736eb01-bdd5-42b5-a12a-e8346164cc36,Albaraka Fintech Fund,company,,Fintech fund of Albaraka Turk,,,,,,,,Corporate Venture Arms,2026-02-15T20:18:14.185Z,Mirza Asceric,,,,,,2026-02-15T20:18:14.556Z,Mirza Asceric,,,,,8,8,,
8b811172-359b-4d9b-bf97-c40d35b16c81,AlbionVC,company,marketing@albion.capital,AlbionVC supports visionary founders with long-term capital and scale-up expertise.,marketing@albion.capital,https://www.albion.vc/,https://www.albion.vc/,,,UK,UK,"All VCs ,All VCs ,All VCs ,Corporate Venture Arms",2026-02-15T19:35:12.910Z,Mirza Asceric,,,,,,2026-02-15T20:18:22.142Z,Mirza Asceric,,,https://www.linkedin.com/company/albionvc,24,124,81,"Early Stage Venture,Seed",https://twitter.com/AlbionVC
5761d7d2-b100-4cfc-ad8f-290a07b748e9,Alcatel Ventures,company,,Alcatel Ventures was a venture capital partnership that invested in privately held companies which command unique technology.,,http://www.alcatel-lucent.com,http://www.alcatel-lucent.com,,,"Paris, Ile-de-France, France","Paris, Ile-de-France, France",Corporate Venture Arms,2026-02-15T20:18:23.951Z,Mirza Asceric,,,,,,2026-02-15T20:18:24.280Z,Mirza Asceric,,,,8,13,10,,http://twitter.com/Alcatel_Lucent
a7e6c6dc-adc3-41d5-ae36-09024fd9f161,Alcyon,company,,First veterinary central purchasing organization in Europe,,https://www.alcyon.com/,https://www.alcyon.com/,,,"Paris, Ile-de-France, France","Paris, Ile-de-France, France",Corporate Venture Arms,2026-02-15T20:18:28.544Z,Mirza Asceric,,,,,,2026-02-15T20:18:28.830Z,Mirza Asceric,,,https://www.linkedin.com/company/alcyon-france,1,1,1,,
1e8d1154-320b-441d-a2b7-ace31436620c,Aleph One Ventures,company,david@aleph1.io,Aleph One is a hands-on early stage venture studio that provides both funding and technical development strategy.,david@aleph1.io,https://www.aleph1.io/,https://www.aleph1.io/,,,"New York, New York, United States","New York, New York, United States",Corporate Venture Arms,2026-02-15T20:18:23.951Z,Mirza Asceric,,,,,,2026-02-15T20:18:24.280Z,Mirza Asceric,,,https://www.linkedin.com/company/alephone/,,2,2,"Early Stage Venture,Seed",
ccfae68a-3dcd-4ea1-8237-8b28983a2a15,Aleve LegalTech Ventures,company,,"Aleve Legaltech Ventures is the first Venture Builder in the legal sector, which continuously selects applied innovations and startups.",,https://www.alevelegaltech.com.br/,https://www.alevelegaltech.com.br/,,,,,Corporate Venture Arms,2026-02-15T20:18:19.233Z,Mirza Asceric,,,,,,2026-02-15T20:18:19.586Z,Mirza Asceric,,,https://www.linkedin.com/company/aleve-legaltech-ventures,,1,1,"Early Stage Venture,Venture",
1477dcb6-debf-4486-87d2-f37547cebf4a,Alexander Hutton Venture Partners,company,support@integraonline.com,The $95 million Alexander Hutton Venture Partners fund was inaugurated in December 1999. Our venture fund builds on the strong performance,support@integraonline.com,http://www.ahvp.com,http://www.ahvp.com,,,"Seattle, Washington, United States","Seattle, Washington, United States",Corporate Venture Arms,2026-02-15T20:18:24.958Z,Mirza Asceric,,,,,,2026-02-15T20:18:25.311Z,Mirza Asceric,,"Jerry Keppler, Kent L. Johnson",,5,12,8,,
c7b20881-99d4-4dd5-b07e-a6feda642231,Alexandria,company,jcox@are.com,Alexandria Real Estate Equities is a strategic venture capital arm of Alexandria Real Estate Equities.,jcox@are.com,http://www.are.com,http://www.are.com,,,"San Francisco, California, United States","San Francisco, California, United States",Corporate Venture Arms,2026-02-15T20:18:20.343Z,Mirza Asceric,,,,,,2026-02-15T20:18:20.661Z,Mirza Asceric,,Joel Marcus,https://www.linkedin.com/company/alexandria-real-estate-equities-inc-,20,45,39,"Late Stage Venture,Early Stage Venture,Seed",
d60bf295-f8b9-46be-b943-2669a4c0db86,Aliaxis Ventures,company,,Aliaxis Ventures operates as a venture arm of Aliaxis group.,,https://aliaxis.com/who-we-are/aliaxis-ventures/,https://aliaxis.com/who-we-are/aliaxis-ventures/,,,"Brussels, Brussels Hoofdstedelijk Gewest, Belgium","Brussels, Brussels Hoofdstedelijk Gewest, Belgium",Corporate Venture Arms,2026-02-15T20:18:20.343Z,Mirza Asceric,,,,,,2026-02-15T20:18:20.661Z,Mirza Asceric,,,https://www.linkedin.com/company/aliaxis,,1,1,Early Stage Venture,
d8b50b3a-174f-4efc-b219-1a2cf4bea205,Alibaba Capital Partners,company,,Alibaba Capital Partners is the investment arm of Alibaba Group.,,https://www.alibabacapital.com/project/index.htm,https://www.alibabacapital.com/project/index.htm,,,"Hangzhou, Zhejiang, China","Hangzhou, Zhejiang, China",Corporate Venture Arms,2026-02-15T20:18:28.544Z,Mirza Asceric,,,,,,2026-02-15T20:18:28.830Z,Mirza Asceric,,,https://www.linkedin.com/company/taobao-marketplace,8,31,26,"Late Stage Venture,Early Stage Venture,Seed",
ece31c3d-e5f9-4622-b898-576dee93f29c,Alira Health Ventures,company,,Alira Health Ventures is an investment arm of Alira Health.,,,,,,,,Corporate Venture Arms,2026-02-15T20:18:19.233Z,Mirza Asceric,,,,,,2026-02-15T20:18:19.586Z,Mirza Asceric,,,,,1,1,Early Stage Venture,
9f3c16b5-6eda-4ba8-afa2-af86cda8a707,Allegion Ventures,company,,Allegion Ventures makes things that keep people and their property safe.,,https://www.allegion.com/corp/en/ventures.html,https://www.allegion.com/corp/en/ventures.html,,,"11819 N Pennsylvania St, Carmel, IN 46032","11819 N Pennsylvania St, Carmel, IN 46032",Corporate Venture Arms,2026-02-15T20:18:10.882Z,Mirza Asceric,,,,,,2026-02-15T20:18:11.279Z,Mirza Asceric,,,https://www.linkedin.com/company/allegion,1,16,10,Early Stage Venture,
a815a230-9a45-4951-8442-7315c254b527,Alliance Ventures,company,caroline.sasia-lallier@alliance-rnm.com,Alliance Ventures is a strategic venture capital fund of Renault-Nissan-Mitsubishi.,caroline.sasia-lallier@alliance-rnm.com,https://www.alliance-2022.com/ventures/,https://www.alliance-2022.com/ventures/,,,"Amsterdam, Noord-Holland, The Netherlands","Amsterdam, Noord-Holland, The Netherlands",Corporate Venture Arms,2026-02-15T20:18:12.899Z,Mirza Asceric,,,,,,2026-02-15T20:18:13.293Z,Mirza Asceric,,-- --,,3,15,13,,
4c97d697-24a1-4385-84c5-c72415e65913,Allianz X,company,allianzx@allianz.com,Allianz X is the digital investment unit of the Allianz Group that invests in digital growth companies related to insurance.,allianzx@allianz.com,https://www.allianzx.com/,https://www.allianzx.com/,,,"München, Bayern, Germany","München, Bayern, Germany",Corporate Venture Arms,2026-02-15T20:18:18.131Z,Mirza Asceric,,,,,,2026-02-15T20:18:18.493Z,Mirza Asceric,,,https://www.linkedin.com/company/allianzx,5,45,29,"Late Stage Venture,Early Stage Venture",https://twitter.com/allianzx
1ec8f5b1-e36b-4b36-973e-1a6874808e77,"ALLIS ELECTRIC CO.,LTD.",company,sales@allis.com.tw,"power solutions, product development",sales@allis.com.tw,https://www.allis.com.tw/zh-tw/,https://www.allis.com.tw/zh-tw/,,,,,Corporate Venture Arms,2026-02-15T20:18:20.343Z,Mirza Asceric,,,,,,2026-02-15T20:18:20.661Z,Mirza Asceric,,,https://www.linkedin.com/company/allis-electric-co-ltd,,1,1,,
70f79877-7ac8-498e-a8c0-43f3ed9326d0,All Nippon Airways Trading,company,,ANA TRADING supplies commodities and operates airport stores necessary for ANA's aircraft operations.,,https://www.anatc.com/en/,https://www.anatc.com/en/,,,"Higashi-shinagawa, Tokyo, Japan","Higashi-shinagawa, Tokyo, Japan",Corporate Venture Arms,2026-02-15T20:18:21.530Z,Mirza Asceric,,,,,,2026-02-15T20:18:21.861Z,Mirza Asceric,,,https://www.linkedin.com/company/ana-trading-japan/,,2,2,,
e29a18f2-506e-4a37-804d-0ce34837d4f3,All On,company,all-on-communications@all-on.com,All On is an independent impact investing company.,all-on-communications@all-on.com,https://www.all-on.com/,https://www.all-on.com/,,,,,Corporate Venture Arms,2026-02-15T20:18:20.343Z,Mirza Asceric,,,,,,2026-02-15T20:18:20.661Z,Mirza Asceric,,,https://www.linkedin.com/company/all-on-energy/,,1,1,,https://twitter.com/AllOnEnergy
67e8cca8-f772-443e-8afe-9b73f642447f,AloqaVentures,company,info@aloqaventures.uz,AloqaVentures is corporate venture fund of Aloqabank that invests in pre-seed and seed stage startups,info@aloqaventures.uz,https://aloqaventures.uz,https://aloqaventures.uz,,,"Tashkent, NA - Uzbekistan, Uzbekistan","Tashkent, NA - Uzbekistan, Uzbekistan",Corporate Venture Arms,2026-02-15T20:18:26.219Z,Mirza Asceric,,,,,,2026-02-15T20:18:26.534Z,Mirza Asceric,13,,https://linkedin.com/company/aloqaventures,,4,4,"Seed,Convertible Note",
